,url,check
247,https://www.citizensadvice.org.uk/bmis/Client-services/Client-protection-and-confidentiality/confidentiality-policy1/Conflict-of-interest-and-gender-violence-and-abuse-GVA/,
248,https://www.citizensadvice.org.uk/bmis/Client-services/Client-protection-and-confidentiality/confidentiality-policy1/Client-protection-overall-Citizens-Advice-policy/,
249,https://www.citizensadvice.org.uk/bmis/Client-services/Client-protection-and-confidentiality/confidentiality-policy1/Petra-case-record-access-rules-and-conflict-of-interest/,
250,https://www.citizensadvice.org.uk/bmis/Client-services/Client-protection-and-confidentiality/confidentiality-policy1/Violence-in-bureaux/,
251,https://www.citizensadvice.org.uk/bmis/Client-services/Client-protection-and-confidentiality/confidentiality-policy1/Information-assurance-what-a-bureau-chief-officer-needs-to-do/,
252,https://www.citizensadvice.org.uk/bmis/Client-services/Client-protection-and-confidentiality/confidentiality-policy1/Clients-who-do-not-consent-to-recording-of-their-case/,
253,https://www.citizensadvice.org.uk/bmis/Client-services/Client-protection-and-confidentiality/confidentiality-policy1/Getting-a-DBS-check--the-process/,
254,https://www.citizensadvice.org.uk/bmis/Client-services/Client-protection-and-confidentiality/confidentiality-policy1/Contagious-or-infectious-diseases-and-illnesses/,
255,https://www.citizensadvice.org.uk/bmis/Client-services/Client-protection-and-confidentiality/confidentiality-policy1/Ex-offenders-guidance-and-policy-on-recruitment/,
256,https://www.citizensadvice.org.uk/bmis/Client-services/Client-protection-and-confidentiality/confidentiality-policy/,
257,https://www.citizensadvice.org.uk/bmis/Client-services/Client-protection-and-confidentiality/confidentiality-policy/immediate-risk/,
258,https://www.citizensadvice.org.uk/bmis/Client-services/Client-protection-and-confidentiality/confidentiality-policy/if-a-third-party-gives-you-information-about-a-client/,
259,https://www.citizensadvice.org.uk/bmis/Client-services/Client-protection-and-confidentiality/confidentiality-policy/the-police-want-information/,
260,https://www.citizensadvice.org.uk/bmis/Client-services/Client-protection-and-confidentiality/confidentiality-policy/the-police-want-information/the-police-have-a-search-warrant/,
261,https://www.citizensadvice.org.uk/bmis/Client-services/Client-protection-and-confidentiality/confidentiality-policy/the-police-want-information/the-police-have-a-witness-summons/,
262,https://www.citizensadvice.org.uk/bmis/Client-services/Client-protection-and-confidentiality/confidentiality-policy/the-police-want-information/the-police-have-a-production-order/,
263,https://www.citizensadvice.org.uk/bmis/Client-services/Client-protection-and-confidentiality/confidentiality-policy/the-police-want-information/i-dont-know-whether-to-report-a-client-to-the-police/,
264,https://www.citizensadvice.org.uk/bmis/Client-services/Client-protection-and-confidentiality/confidentiality-policy/if-you-get-a-section-29-request/,
265,https://www.citizensadvice.org.uk/bmis/Client-services/Client-protection-and-confidentiality/confidentiality-policy/a-third-party-wants-information-about-a-client/,
266,https://www.citizensadvice.org.uk/bmis/Client-services/Client-protection-and-confidentiality/confidentiality-policy/a-third-party-wants-information-about-a-client/if-your-client-moves-to-another-area/,
267,https://www.citizensadvice.org.uk/bmis/Client-services/Client-protection-and-confidentiality/confidentiality-policy/a-third-party-wants-information-about-a-client/your-client-has-died/,
268,https://www.citizensadvice.org.uk/bmis/Client-services/Client-protection-and-confidentiality/confidentiality-policy/a-third-party-wants-information-about-a-client/someone-has-power-of-attorney-for-your-client/,
269,https://www.citizensadvice.org.uk/bmis/Client-services/Client-protection-and-confidentiality/confidentiality-policy/a-third-party-wants-information-about-a-client/your-client-is-declared-bankrupt/,
270,https://www.citizensadvice.org.uk/bmis/Client-services/Client-protection-and-confidentiality/confidentiality-policy/a-third-party-wants-information-about-a-client/social-security-inspectors-want-information-about-a-client/,
271,https://www.citizensadvice.org.uk/bmis/Client-services/Client-protection-and-confidentiality/confidentiality-policy/a-third-party-wants-information-about-a-client/the-legal-aid-agency-wants-information-about-a-client/,
272,https://www.citizensadvice.org.uk/bmis/Client-services/Client-protection-and-confidentiality/confidentiality-policy/a-third-party-wants-information-about-a-client/your-client-is-under-18-and-their-parents-want-information/,
273,https://www.citizensadvice.org.uk/bmis/Client-services/Client-protection-and-confidentiality/confidentiality-policy/theres-no-immediate-risk-to-anyone/,
274,https://www.citizensadvice.org.uk/bmis/Client-services/Client-protection-and-confidentiality/confidentiality-policy/if-confidentiality-has-been-breached/,
275,https://www.citizensadvice.org.uk/bmis/Client-services/Client-protection-and-confidentiality/confidentiality-policy/confidentiality-policy/,
276,https://www.citizensadvice.org.uk/bmis/Client-services/Client-protection-and-confidentiality/confidentiality-policy/breaching-confidentiality/,
277,https://www.citizensadvice.org.uk/bmis/Client-services/Client-satisfaction-and-experience/,
278,https://www.citizensadvice.org.uk/bmis/Client-services/Client-satisfaction-and-experience/Complaints-handling/,
279,https://www.citizensadvice.org.uk/bmis/Client-services/Client-satisfaction-and-experience/Complaints-and-claims-against-the-bureau-how-to-avoid-them/,
280,https://www.citizensadvice.org.uk/bmis/Client-services/Client-satisfaction-and-experience/Client-agreement-model-document-for-managing-client-expectations/,
281,https://www.citizensadvice.org.uk/bmis/Client-services/Client-satisfaction-and-experience/Action-planning-to-improve-quality-of-advice/,
282,https://www.citizensadvice.org.uk/bmis/Client-services/Client-satisfaction-and-experience/Client-feedback-and-satisfaction-surveys/,
283,https://www.citizensadvice.org.uk/bmis/Client-services/Case-recording/,
284,https://www.citizensadvice.org.uk/bmis/Client-services/Case-recording/Case-records-retention-and-disposal/,
285,https://www.citizensadvice.org.uk/bmis/Client-services/Case-recording/Case-recording-requirements/,
286,https://www.citizensadvice.org.uk/bmis/Client-services/Case-recording/Clients-who-do-not-consent-to-recording-of-their-case/,
287,https://www.citizensadvice.org.uk/bmis/Client-services/Client-journey-and-gateway-assessments/,
288,https://www.citizensadvice.org.uk/bmis/Client-services/Client-journey-and-gateway-assessments/Referrals-signposting-and-telephone-call-transfers/,
289,https://www.citizensadvice.org.uk/bmis/Client-services/Outreach-and-community-settings/,
290,https://www.citizensadvice.org.uk/bmis/Client-services/Outreach-and-community-settings/Prisons-and-probation-settings/,
291,https://www.citizensadvice.org.uk/bmis/Client-services/Money-and-housing-services/,
292,https://www.citizensadvice.org.uk/bmis/Client-services/Money-and-housing-services/debt-and-credit-services-fca-requirements/,
293,https://www.citizensadvice.org.uk/bmis/Client-services/Money-and-housing-services/Applying-to-become-a-DRO-intermediary/,
294,https://www.citizensadvice.org.uk/bmis/Client-services/Money-and-housing-services/Deregistering-DRO-intermediaries/,
295,https://www.citizensadvice.org.uk/bmis/Client-services/Money-and-housing-services/Benefit-fraud-and-advisers/,
296,https://www.citizensadvice.org.uk/bmis/Client-services/Lawyers-and-legal-services/,
297,https://www.citizensadvice.org.uk/bmis/Client-services/Lawyers-and-legal-services/Finding-and-choosing-a-solicitor/,
298,https://www.citizensadvice.org.uk/bmis/Client-services/Lawyers-and-legal-services/Pro-bono-lawyers-honorary-legal-advisers-and-honorary-solicitors/,
299,https://www.citizensadvice.org.uk/bmis/Client-services/Lawyers-and-legal-services/LAA-contracting/,
300,https://www.citizensadvice.org.uk/bmis/Client-services/Lawyers-and-legal-services/LAA-contracting/How-to-manage-the-end-of-your-LSC-contract/,
301,https://www.citizensadvice.org.uk/bmis/Client-services/Lawyers-and-legal-services/settling-employment-disputes-for-clients/,
302,https://www.citizensadvice.org.uk/bmis/Client-services/Lawyers-and-legal-services/Law-school-partnerships-and-student-volunteers/,
303,https://www.citizensadvice.org.uk/bmis/Client-services/Lawyers-and-legal-services/solicitors-regulation-authority-guidance/,
304,https://www.citizensadvice.org.uk/bmis/Client-services/Telephone-services/,
305,https://www.citizensadvice.org.uk/bmis/Client-services/Telephone-services/Adviceline/,
306,https://www.citizensadvice.org.uk/bmis/Client-services/Digital/,
307,https://www.citizensadvice.org.uk/bmis/Client-services/Digital/Planning-digital-advice-services/,
308,https://www.citizensadvice.org.uk/bmis/Client-services/Digital/Online-chat-services-for-clients/,
309,https://www.citizensadvice.org.uk/bmis/Client-services/Digital/Websites-for-bureaux/,
310,https://www.citizensadvice.org.uk/bmis/Client-services/citizens-advice-office-manual-kit-for-advice-quality-standard-formerly-general-help-level/,
311,https://www.citizensadvice.org.uk/bmis/Governance/,
312,https://www.citizensadvice.org.uk/bmis/Governance/Recruiting-and-removing-trustees/,
313,https://www.citizensadvice.org.uk/bmis/Governance/Recruiting-and-removing-trustees/Recruitment-and-selection-of-trustees/,
314,https://www.citizensadvice.org.uk/bmis/Governance/Recruiting-and-removing-trustees/Appointing-a-trustee-ratios-of-elected-and-co-opted-trustees/,
315,https://www.citizensadvice.org.uk/bmis/Governance/Recruiting-and-removing-trustees/Becoming-a-trustee-by-actions-alone--de-facto-and-shadow-directors/,
316,https://www.citizensadvice.org.uk/bmis/Governance/Recruiting-and-removing-trustees/Removal-and-disqualification-of-trustees/,
317,https://www.citizensadvice.org.uk/bmis/Governance/Recruiting-and-removing-trustees/Removal-and-non-admittance-of-charity-members-bureau-members/,
318,https://www.citizensadvice.org.uk/bmis/Governance/Recruiting-and-removing-trustees/Improving-the-diversity-of-trustee-boards/,
319,https://www.citizensadvice.org.uk/bmis/Governance/Governing-documents-and-legal-structure/,
320,https://www.citizensadvice.org.uk/bmis/Governance/Governing-documents-and-legal-structure/Model-Citizens-Advice-Bureau-Articles-of-Association/,
321,https://www.citizensadvice.org.uk/bmis/Governance/Governing-documents-and-legal-structure/Bureau-governing-documents---guidance/,
322,https://www.citizensadvice.org.uk/bmis/Governance/Governing-documents-and-legal-structure/Changing-charities-area-of-benefit/,
323,https://www.citizensadvice.org.uk/bmis/Governance/Governing-documents-and-legal-structure/Charitable-Incorporated-Organisations/,
324,https://www.citizensadvice.org.uk/bmis/Governance/Governing-documents-and-legal-structure/Bureau-members-and-trustees-distinction/,
325,https://www.citizensadvice.org.uk/bmis/Governance/Board-operations/,
326,https://www.citizensadvice.org.uk/bmis/Governance/Board-operations/Annual-timetable-for-trustee-boards/,
327,https://www.citizensadvice.org.uk/bmis/Governance/Board-operations/Trustee-board-meetings/,
328,https://www.citizensadvice.org.uk/bmis/Governance/Board-operations/Annual-returns/,
329,https://www.citizensadvice.org.uk/bmis/Governance/Board-operations/Sub-committees/,
330,https://www.citizensadvice.org.uk/bmis/Governance/Board-roles-responsibilities-and-standards/,
331,https://www.citizensadvice.org.uk/bmis/Governance/Board-roles-responsibilities-and-standards/Responsibilities-of-bureau-trustees-trustee-boards-and-their-officers/,
332,https://www.citizensadvice.org.uk/bmis/Governance/Board-roles-responsibilities-and-standards/Trustee-role-profiles/,
333,https://www.citizensadvice.org.uk/bmis/Governance/Board-roles-responsibilities-and-standards/Code-of-Governance-and-Code-of-Conduct/,
334,https://www.citizensadvice.org.uk/bmis/Governance/Board-roles-responsibilities-and-standards/Trustee-liability/,
335,https://www.citizensadvice.org.uk/bmis/Governance/Board-roles-responsibilities-and-standards/Trustees-and-equality-video/,
336,https://www.citizensadvice.org.uk/bmis/Governance/Conflicts-of-interest-and-benefits/,
337,https://www.citizensadvice.org.uk/bmis/Governance/Conflicts-of-interest-and-benefits/Benefits-to-trustees/,
338,https://www.citizensadvice.org.uk/bmis/Governance/Conflicts-of-interest-and-benefits/Conflict-of-interest-and-trustees/,
339,https://www.citizensadvice.org.uk/bmis/Governance/Conflicts-of-interest-and-benefits/Political-impartiality-and-trustees/,
340,https://www.citizensadvice.org.uk/bmis/Governance/Induction-and-development-of-trustees/,
341,https://www.citizensadvice.org.uk/bmis/Governance/Induction-and-development-of-trustees/Planning-for-induction-and-support-of-new-trustees/,
342,https://www.citizensadvice.org.uk/bmis/Governance/Induction-and-development-of-trustees/trustee-induction-training-on-cablink/,
343,https://www.citizensadvice.org.uk/bmis/Governance/Induction-and-development-of-trustees/Induction-for-a-new-chair/,
344,https://www.citizensadvice.org.uk/bmis/Governance/Induction-and-development-of-trustees/trustee-induction-essential-reading/,
345,https://www.citizensadvice.org.uk/bmis/Governance/Induction-and-development-of-trustees/getting-started-as-a-trustee-or-manager/,
346,https://www.citizensadvice.org.uk/bmis/Governance/Induction-and-development-of-trustees/Tools-for-developing-boards/,
347,https://www.citizensadvice.org.uk/bmis/Governance/Induction-and-development-of-trustees/trustee-skills-audit/,
348,https://www.citizensadvice.org.uk/bmis/Governance/Induction-and-development-of-trustees/managing-problems-with-trustee-behaviour/,
349,https://www.citizensadvice.org.uk/bmis/Governance/Relationship-with-volunteers-and-staff/,
350,https://www.citizensadvice.org.uk/bmis/Governance/Relationship-with-volunteers-and-staff/relationship-between-trustees-and-chief-officer/,
351,https://www.citizensadvice.org.uk/bmis/Governance/Relationship-with-volunteers-and-staff/appraisals-and-supervision-of-chief-officer/,
352,https://www.citizensadvice.org.uk/bmis/Governance/Relationship-with-volunteers-and-staff/Volunteers-and-staff-involvement-with-the-board/,
353,https://www.citizensadvice.org.uk/bmis/equality/,
354,https://www.citizensadvice.org.uk/bmis/equality/equality-law-and-local-citizens-advice-the-equality-act-2010/,
356,https://www.citizensadvice.org.uk/bmis/equality/Planning-and-policies/,
357,https://www.citizensadvice.org.uk/bmis/equality/Planning-and-policies/equality-data-analysis-tool/,
358,https://www.citizensadvice.org.uk/bmis/equality/Planning-and-policies/equality-impact-assessments/,
359,https://www.citizensadvice.org.uk/bmis/equality/Planning-and-policies/step-by-step-guide-to-doing-an-equality-impact-assessment/,
360,https://www.citizensadvice.org.uk/bmis/equality/Planning-and-policies/Business-planning-for-equality-and-diversity/,
361,https://www.citizensadvice.org.uk/bmis/equality/Planning-and-policies/Trustees-and-equality-video-and-discussion-session-for-boards/,
362,https://www.citizensadvice.org.uk/bmis/equality/Planning-and-policies/Equality-and-diversity-model-policy/,
363,https://www.citizensadvice.org.uk/bmis/equality/Planning-and-policies/Dignity-at-work-guidance-and-model-policy/,
364,https://www.citizensadvice.org.uk/bmis/equality/Planning-and-policies/Ex-offenders-guidance-and-policy-on-recruitment/,
365,https://www.citizensadvice.org.uk/bmis/equality/Planning-and-policies/diversity-monitoring-how-why-and-when/,
366,https://www.citizensadvice.org.uk/bmis/equality/Planning-and-policies/using-equality-impact-assessments-for-effective-commissioning-and-funding-bids/,
367,https://www.citizensadvice.org.uk/bmis/equality/Planning-and-policies/dealing-with-far-right-political-parties/,
368,https://www.citizensadvice.org.uk/bmis/equality/Planning-and-policies/domestic-homicide-reviews-being-involved/,
369,https://www.citizensadvice.org.uk/bmis/equality/Planning-and-policies/equality-act-and-human-rights-act-duties-for-bureaux-taking-on-public-functions/,
